gps_curvature,geometry_curvature,loc,networkID,lane
-0.0003309778324223,-2000.0,79.07103622648911,10009,R1
-0.0003103524492387,411.0,65.32889600787247,10009,L1
-0.0003103524492387,-1764.0,86.45857837860541,10009,R1
-0.0003104805742496,411.0,65.32889600787247,10009,L1
-0.0003104805742496,-1764.0,86.45857837860541,10009,R1
-0.0002001536485569,411.0,65.32889600787247,10009,L1
-0.0002001536485569,-1764.0,86.45857837860541,10009,R1
0.0001616009504388,306.0,52.23121230365502,10009,L1
0.0001616009504388,-1764.0,86.45857837860541,10009,R1
0.0003273157572998,306.0,52.23121230365502,10009,L1
0.0003273157572998,-1764.0,86.45857837860541,10009,R1
-0.0002745687726968,306.0,52.23121230365502,10009,L1
-0.0002745687726968,-1764.0,86.45857837860541,10009,R1
-0.0002730825909077,306.0,52.23121230365502,10009,L1
-0.0002730825909077,-1764.0,86.45857837860541,10009,R1
0.0003292510815157,306.0,52.23121230365502,10009,L1
0.0003292510815157,-1667.0,96.46140073071024,10009,R1
0.0003499401055183,306.0,52.23121230365502,10009,L1
0.0003499401055183,-1667.0,96.46140073071024,10009,R1
-0.0013097476562955,306.0,52.23121230365502,10009,L1
-0.0013097476562955,-1667.0,96.46140073071024,10009,R1
-0.0002730825672046,306.0,52.23121230365502,10009,L1
-0.0002730825672046,-1667.0,96.46140073071024,10009,R1
0.0003295933170057,306.0,52.23121230365502,10009,L1
0.0003295933170057,-1876.0,106.46422318832629,10009,R1
0.0003503006405587,306.0,52.23121230365502,10009,L1
0.0003503006405587,-1876.0,106.46422318832629,10009,R1
-0.0013112793817715,306.0,52.23121230365502,10009,L1
-0.0013112793817715,-1876.0,106.46422318832629,10009,R1
-0.0002730825436289,306.0,52.23121230365502,10009,L1
-0.0002730825436289,-1876.0,106.46422318832629,10009,R1
0.0003299357742119,306.0,52.23121230365502,10009,L1
0.0003299357742119,-2141.0,116.46704873710829,10009,R1
0.0003506614035228,306.0,52.23121230365502,10009,L1
0.0003506614035228,-2141.0,116.46704873710829,10009,R1
-0.0013128132151515,306.0,52.23121230365502,10009,L1
-0.0013128132151515,-2141.0,116.46704873710829,10009,R1
-0.0002730825199566,306.0,52.23121230365502,10009,L1
-0.0002730825199566,-2141.0,116.46704873710829,10009,R1
0.0003302784533026,306.0,52.23121230365502,10009,L1
0.0003302784533026,-2500.0,126.46987439168556,10009,R1
0.0003502688477016,306.0,52.23121230365502,10009,L1
0.0003502688477016,-2500.0,126.46987439168556,10009,R1
-0.0012864923288955,306.0,52.23121230365502,10009,L1
-0.0012864923288955,-2500.0,126.46987439168556,10009,R1
-0.000257851046094,306.0,52.23121230365502,10009,L1
-0.000257851046094,-2500.0,126.46987439168556,10009,R1
0.0003256671603841,306.0,56.051288574397,10009,L1
0.0003256671603841,-2500.0,126.76995967339604,10009,R1
0.0003506811686899,306.0,56.051288574397,10009,L1
0.0003506811686899,-2500.0,126.76995967339604,10009,R1
-0.0011238923041214,306.0,56.051288574397,10009,L1
-0.0011238923041214,-2500.0,126.76995967339604,10009,R1
-0.000188032671763,306.0,56.051288574397,10009,L1
-0.000188032671763,-2500.0,126.76995967339604,10009,R1
0.0003345415169488,306.0,56.051288574397,10009,L1
0.0003345415169488,-2725.0,133.8758466019639,10009,R1
0.0003515750517061,306.0,56.051288574397,10009,L1
0.0003515750517061,-2725.0,133.8758466019639,10009,R1
-0.0011238918416059,306.0,56.051288574397,10009,L1
-0.0011238918416059,-2725.0,133.8758466019639,10009,R1
-0.000188032526576,306.0,56.051288574397,10009,L1
-0.000188032526576,-2725.0,133.8758466019639,10009,R1
0.0003373529596185,306.0,56.051288574397,10009,L1
0.0003373529596185,-3003.0,140.9817326176476,10009,R1
0.0003545343430695,306.0,56.051288574397,10009,L1
0.0003545343430695,-3003.0,140.9817326176476,10009,R1
-0.0011366922254039,306.0,56.051288574397,10009,L1
-0.0011366922254039,-3003.0,140.9817326176476,10009,R1
-0.0001880323813886,306.0,56.051288574397,10009,L1
-0.0001880323813886,-3003.0,140.9817326176476,10009,R1
0.000340181238869,306.0,56.051288574397,10009,L1
0.000340181238869,-3003.0,148.0876177156983,10009,R1
0.0003575112220003,306.0,56.051288574397,10009,L1
0.0003575112220003,-3003.0,148.0876177156983,10009,R1
-0.0011496620056618,306.0,56.051288574397,10009,L1
-0.0011496620056618,-3003.0,148.0876177156983,10009,R1
-0.0001880322362332,306.0,56.051288574397,10009,L1
-0.0001880322362332,-3003.0,148.0876177156983,10009,R1
0.0003430264590235,306.0,56.051288574397,10009,L1
0.0003430264590235,-3333.0,155.19350189843598,10009,R1
0.0003396734170737,306.0,56.051288574397,10009,L1
0.0003396734170737,-3333.0,155.19350189843598,10009,R1
0.0003455136071431,306.0,56.051288574397,10009,L1
0.0003455136071431,-3333.0,155.19350189843598,10009,R1
0.0001750987960232,306.0,56.051288574397,10009,L1
0.0001750987960232,-3333.0,155.19350189843598,10009,R1
0.0003430363924366,-35.0,0.0,10009,L1
0.0003430363924366,-3333.0,155.19350189843598,10009,R1
0.000346098287102,-35.0,0.0,10009,L1
0.000346098287102,-3333.0,155.19350189843598,10009,R1
0.00034597916519,-35.0,0.0,10009,L1
0.00034597916519,-3333.0,155.19350189843598,10009,R1
0.0003457590614889,-35.0,0.0,10009,L1
0.0003457590614889,-2500.0,161.56951216438836,10009,R1
0.0003445384516902,-35.0,0.0,10009,L1
0.0003445384516902,-2500.0,161.56951216438836,10009,R1
0.0003473674838104,-35.0,0.0,10009,L1
0.0003473674838104,-2500.0,161.56951216438836,10009,R1
0.0003468977255903,-35.0,0.0,10009,L1
0.0003468977255903,-2500.0,167.9455243208508,10009,R1
0.0003456736172108,-35.0,0.0,10009,L1
0.0003456736172108,-2500.0,167.9455243208508,10009,R1
0.0003485126941599,-35.0,0.0,10009,L1
0.0003485126941599,-2500.0,167.9455243208508,10009,R1
0.0003480398000906,-35.0,0.0,10009,L1
0.0003480398000906,-1876.0,174.3215383718154,10009,R1
0.0003468121825652,-35.0,0.0,10009,L1
0.0003468121825652,-1876.0,174.3215383718154,10009,R1
0.0003496613293013,-35.0,0.0,10009,L1
0.0003496613293013,-1876.0,174.3215383718154,10009,R1
0.0003491864265881,-35.0,0.0,10009,L1
0.0003491864265881,-1580.0,180.697554314215,10009,R1
0.0003473764507397,-35.0,0.0,10009,L1
0.0003473764507397,-1580.0,180.697554314215,10009,R1
0.0003509099061805,-35.0,0.0,10009,L1
0.0003509099061805,-1580.0,180.697554314215,10009,R1
0.0003496989969932,-35.0,0.0,10009,L1
0.0003496989969932,-1580.0,180.697554314215,10009,R1
0.0003485154381981,-35.0,0.0,10009,L1
0.0003485154381981,-1580.0,180.697554314215,10009,R1
0.0003521273333081,-35.0,0.0,10009,L1
0.0003521273333081,-1580.0,180.697554314215,10009,R1
0.0003516666936698,-35.0,0.0,10009,L1
0.0003516666936698,-1580.0,185.6982343572307,10009,R1
0.0003504820059727,-35.0,0.0,10009,L1
0.0003504820059727,-1580.0,185.6982343572307,10009,R1
0.0003534934461945,-35.0,0.0,10009,L1
0.0003534934461945,-1580.0,185.6982343572307,10009,R1
0.0003527702884653,-35.0,0.0,10009,L1
0.0003527702884653,-1876.0,190.69890911054108,10009,R1
0.0003515807369754,-35.0,0.0,10009,L1
0.0003515807369754,-1876.0,190.69890911054108,10009,R1
0.0003546047514631,-35.0,0.0,10009,L1
0.0003546047514631,-1876.0,190.69890911054108,10009,R1
0.0003538786915201,-35.0,0.0,10009,L1
0.0003538786915201,-1876.0,195.69959028463927,10009,R1
0.0003526842555698,-35.0,0.0,10009,L1
0.0003526842555698,-1876.0,195.69959028463927,10009,R1
0.0003557208978983,-35.0,0.0,10009,L1
0.0003557208978983,-1876.0,195.69959028463927,10009,R1
0.0003549930503306,-35.0,0.0,10009,L1
0.0003549930503306,-2141.0,200.70027605461848,10009,R1
0.000347224386813,-35.0,0.0,10009,L1
0.000347224386813,-2141.0,200.70027605461848,10009,R1
0.0003542879068586,-35.0,0.0,10009,L1
0.0003542879068586,-2141.0,200.70027605461848,10009,R1
0.0003549927534286,-35.0,0.0,10009,L1
0.0003549927534286,-2141.0,203.40064213061967,10009,R1
0.0003483309324603,-35.0,0.0,10009,L1
0.0003483309324603,-2141.0,203.40064213061967,10009,R1
0.0003539127590617,-35.0,0.0,10009,L1
0.0003539127590617,-2141.0,203.40064213061967,10009,R1
0.0003539384568041,-35.0,0.0,10009,L1
0.0003539384568041,-2141.0,203.40064213061967,10009,R1
0.0003538530334483,-35.0,0.0,10009,L1
0.0003538530334483,-2141.0,203.40064213061967,10009,R1
0.0003539127590588,-35.0,0.0,10009,L1
0.0003539127590588,-2141.0,203.40064213061967,10009,R1
0.0003539384568012,-35.0,0.0,10009,L1
0.0003539384568012,-2141.0,203.40064213061967,10009,R1
0.0003538530334491,-35.0,0.0,10009,L1
0.0003538530334491,-2141.0,203.40064213061967,10009,R1
0.0003539127590617,-35.0,0.0,10009,L1
0.0003539127590617,-2141.0,203.40064213061967,10009,R1
0.0003539384568041,-35.0,0.0,10009,L1
0.0003539384568041,-2141.0,203.40064213061967,10009,R1
0.0003538530334483,-35.0,0.0,10009,L1
0.0003538530334483,-2141.0,203.40064213061967,10009,R1
0.0003539127590588,-35.0,0.0,10009,L1
0.0003539127590588,-2141.0,203.40064213061967,10009,R1
0.0003539390235027,-35.0,0.0,10009,L1
0.0003539390235027,-2141.0,203.40064213061967,10009,R1
5.543207323101389e-05,-35.0,0.0,10009,L1
5.543207323101389e-05,-2141.0,203.40064213061967,10009,R1
5.382695740839026e-05,-35.0,0.0,10009,L1
5.382695740839026e-05,-2141.0,203.40064213061967,10009,R1
0.0005638899494019,-35.0,0.0,10009,L1
6.88319754415918e-05,-35.0,0.0,10009,L1
6.636835169047072e-05,-35.0,0.0,10009,L1
-0.0003343001479355,-35.0,0.0,10009,L1
-0.0003336414358159,-35.0,0.0,10009,L1
-0.000330694949104,-35.0,0.0,10009,L1
-0.0003325401434621,-35.0,0.0,10009,L1
-0.0003318760120388,-35.0,0.0,10009,L1
-0.0003289318969833,-35.0,0.0,10009,L1
-0.0003307784791342,-35.0,0.0,10009,L1
-0.0003301089267336,-35.0,0.0,10009,L1
-0.0003271672352501,-35.0,0.0,10009,L1
-0.0003290082006414,-35.0,0.0,10009,L1
-0.0003286595670824,-35.0,0.0,10009,L1
-0.0003349611563146,-35.0,0.0,10009,L1
0.0001056408737437,-35.0,0.0,10009,L1
9.474746458689652e-05,-35.0,0.0,10009,L1
-0.0003256192944825,-35.0,0.0,10009,L1
-0.000325451264037,-35.0,0.0,10009,L1
-3.4128543067022635e-05,-35.0,0.0,10009,L1
0.0003596748453676,-35.0,0.0,10009,L1
0.0009313399351047,-35.0,0.0,10009,L1
-0.0003239016359914,-35.0,0.0,10009,L1
-2.613394895673125e-05,-35.0,0.0,10009,L1
0.0003600844685799,-35.0,0.0,10009,L1
0.0009416214218997,-35.0,0.0,10009,L1
-0.0003223526247642,-35.0,0.0,10009,L1
-1.862842208694395e-05,-35.0,0.0,10009,L1
0.0003604959278614,-35.0,0.0,10009,L1
0.0009511665867284,-35.0,0.0,10009,L1
-0.0003208042400894,-35.0,0.0,10009,L1
-1.1567023987776803e-05,-35.0,0.0,10009,L1
0.000360907349727,-35.0,0.0,10009,L1
0.0009600222576684,-35.0,0.0,10009,L1
-0.0003204355421438,-35.0,0.0,10009,L1
6.169098982799906e-07,-35.0,0.0,10009,L1
0.0003613649716517,-35.0,0.0,10009,L1
0.0009683151622791,-35.0,0.0,10009,L1
-0.000318876284328,-35.0,0.0,10009,L1
-2.531527807987656e-06,-35.0,0.0,10009,L1
0.000362509837813,-35.0,0.0,10009,L1
0.0009762682899767,-35.0,0.0,10009,L1
-0.0003173196387813,-35.0,0.0,10009,L1
-8.537634731556909e-07,-35.0,0.0,10009,L1
0.0003632652848943,-35.0,0.0,10009,L1
0.0009776718630208,-35.0,0.0,10009,L1
-0.0003157636381481,-35.0,0.0,10009,L1
7.245885579471623e-07,-35.0,0.0,10009,L1
0.000364031388019,-35.0,0.0,10009,L1
0.0009790713723126,-35.0,0.0,10009,L1
-0.0003142082900844,-35.0,0.0,10009,L1
2.215776155517698e-06,-35.0,0.0,10009,L1
0.0003647979190927,-35.0,0.0,10009,L1
0.0009730448681568,-35.0,0.0,10009,L1
-0.0003159449623456,-35.0,0.0,10009,L1
9.739769799130908e-06,-35.0,0.0,10009,L1
0.0003664837374687,-35.0,0.0,10009,L1
0.0009771572523659,-35.0,0.0,10009,L1
-0.0003140502790851,-35.0,0.0,10009,L1
4.799098960023405e-06,-35.0,0.0,10009,L1
0.0003681251660126,-35.0,0.0,10009,L1
0.0009866916119788,-35.0,0.0,10009,L1
-0.0003120049511076,-35.0,0.0,10009,L1
8.481752706710516e-06,-35.0,0.0,10009,L1
0.0003685257039038,-35.0,0.0,10009,L1
0.0009896099391305,-35.0,0.0,10009,L1
-0.0003099608231939,-35.0,0.0,10009,L1
1.1956400966490596e-05,-35.0,0.0,10009,L1
0.0003689316485163,-35.0,0.0,10009,L1
0.0009922945034153,-35.0,0.0,10009,L1
-0.0003079179079815,-35.0,0.0,10009,L1
1.5243724999026178e-05,-35.0,0.0,10009,L1
0.0003693412245134,-35.0,0.0,10009,L1
0.0009870260792514,-35.0,0.0,10009,L1
-0.0003091750179645,-35.0,0.0,10009,L1
2.213986327268679e-05,-35.0,0.0,10009,L1
0.000370370854913,-35.0,0.0,10009,L1
0.0009893688159205,-35.0,0.0,10009,L1
-0.0003072693766093,-35.0,0.0,10009,L1
1.7118015192944082e-05,-35.0,0.0,10009,L1
0.0003714427192247,-35.0,0.0,10009,L1
0.0009959439512792,-35.0,0.0,10009,L1
-0.0003052057741773,-35.0,0.0,10009,L1
1.8747727223880268e-05,-35.0,0.0,10009,L1
0.0003721396697858,-35.0,0.0,10009,L1
0.0009966217960716,-35.0,0.0,10009,L1
-0.0003031437726767,-35.0,0.0,10009,L1
2.030909715558585e-05,-35.0,0.0,10009,L1
0.0003728480125479,-35.0,0.0,10009,L1
0.0009972938354622,-35.0,0.0,10009,L1
-0.0003010833810565,-35.0,0.0,10009,L1
2.1809272817482043e-05,-35.0,0.0,10009,L1
0.0003735646184326,-35.0,0.0,10009,L1
0.00099176447888,-35.0,0.0,10009,L1
-0.0003024405150856,-35.0,0.0,10009,L1
2.781931290800209e-05,-35.0,0.0,10009,L1
0.0003752694191878,-35.0,0.0,10009,L1
0.0009881685484807,-35.0,0.0,10009,L1
-0.0003019230348759,-35.0,0.0,10009,L1
2.4981529299307936e-05,-35.0,0.0,10009,L1
0.0003763616597547,-35.0,0.0,10009,L1
0.0009897394214432,-35.0,0.0,10009,L1
-0.0003013630330068,-35.0,0.0,10009,L1
2.3080654529834275e-05,-35.0,0.0,10009,L1
0.0003774522087827,-35.0,0.0,10009,L1
0.0009890533169617,-35.0,0.0,10009,L1
-0.0003008031756013,-35.0,0.0,10009,L1
2.128462469710542e-05,-35.0,0.0,10009,L1
0.0003785559649106,-35.0,0.0,10009,L1
0.0009885574985521,-35.0,0.0,10009,L1
-0.0003002434615013,-35.0,0.0,10009,L1
1.9586192596566006e-05,-35.0,0.0,10009,L1
0.00037966280843,-35.0,0.0,10009,L1
0.0009878788401422,-35.0,0.0,10009,L1
-0.0003009576651454,-35.0,0.0,10009,L1
1.986806478464545e-05,-35.0,0.0,10009,L1
0.0003816743923801,-35.0,0.0,10009,L1
0.000986366933609,-35.0,0.0,10009,L1
-0.0003009106544026,-35.0,0.0,10009,L1
2.100978216921241e-05,-35.0,0.0,10009,L1
0.0003825949440835,-35.0,0.0,10009,L1
0.0009863378021842,-35.0,0.0,10009,L1
-0.0003009105484177,-35.0,0.0,10009,L1
1.9635103022300523e-05,-35.0,0.0,10009,L1
0.0003837168402722,-35.0,0.0,10009,L1
0.0009872704633795,-35.0,0.0,10009,L1
-0.0003009104424296,-35.0,0.0,10009,L1
1.8302816739147693e-05,-35.0,0.0,10009,L1
0.0003848468427183,-35.0,0.0,10009,L1
0.0009882834347127,-35.0,0.0,10009,L1
-0.0003009103364444,-35.0,0.0,10009,L1
1.701115605570582e-05,-35.0,0.0,10009,L1
0.0003859817735664,-35.0,0.0,10009,L1
0.0003890040323064,-35.0,0.0,10009,L1
0.0001483131946124,-35.0,0.0,10009,L1
0.0001208767134867,-35.0,0.0,10009,L1
0.0001208767134867,-2309.0,0.0,10009,R1
0.0003820672596389,-35.0,0.0,10009,L1
0.0003820672596389,-2309.0,0.0,10009,R1
0.0003921689439526,-35.0,0.0,10009,L1
0.0003921689439526,-2309.0,0.0,10009,R1
0.0003916503119564,-35.0,0.0,10009,L1
0.0003916503119564,-2725.0,22.491020783736253,10009,R1
0.0003901482922671,-35.0,0.0,10009,L1
0.0003901482922671,-2725.0,22.491020783736253,10009,R1
0.0003941416792195,-35.0,0.0,10009,L1
0.0003941416792195,-2725.0,22.491020783736253,10009,R1
0.0003930767006337,-35.0,0.0,10009,L1
0.0003930767006337,-3745.0,44.98206187235659,10009,R1
0.0003915662831688,-35.0,0.0,10009,L1
0.0003915662831688,-3745.0,44.98206187235659,10009,R1
0.0003955804656697,-35.0,0.0,10009,L1
0.0003955804656697,-3745.0,44.98206187235659,10009,R1
0.0003945115105736,-35.0,0.0,10009,L1
0.0003945115105736,-2500.0,67.47309632628915,10009,R1
0.00039299265447,-35.0,0.0,10009,L1
0.00039299265447,-2500.0,67.47309632628915,10009,R1
0.0003970277410453,-35.0,0.0,10009,L1
0.0003970277410453,-2500.0,67.47309632628915,10009,R1
0.0003959539166146,-35.0,0.0,10009,L1
0.0003959539166146,-1764.0,89.96414805395091,10009,R1
0.000386776653066,-35.0,0.0,10009,L1
0.000386776653066,-1764.0,89.96414805395091,10009,R1
0.0004001008799058,-35.0,0.0,10009,L1
0.0004001008799058,-1764.0,89.96414805395091,10009,R1
0.0003959530906232,-35.0,0.0,10009,L1
0.0003959530906232,-1667.0,96.86140119697382,10009,R1
0.0003881686029514,-35.0,0.0,10009,L1
0.0003881686029514,-1667.0,96.86140119697382,10009,R1
0.0004014993644517,-35.0,0.0,10009,L1
0.0004014993644517,-1667.0,96.86140119697382,10009,R1
0.0004010867358729,-35.0,0.0,10009,L1
0.0004010867358729,-2141.0,115.43899932100592,10009,R1
0.0003994812955569,-35.0,0.0,10009,L1
0.0003994812955569,-2141.0,115.43899932100592,10009,R1
0.0004034674340432,-35.0,0.0,10009,L1
0.0004034674340432,-2141.0,115.43899932100592,10009,R1
0.0004026148158014,-35.0,0.0,10009,L1
0.0004026148158014,-2725.0,134.0166019546034,10009,R1
0.0004010026602508,-35.0,0.0,10009,L1
0.0004010026602508,-2725.0,134.0166019546034,10009,R1
0.0004050067623499,-35.0,0.0,10009,L1
0.0004050067623499,-2725.0,134.0166019546034,10009,R1
0.0004041496127956,-35.0,0.0,10009,L1
0.0004041496127956,-3333.0,152.59420909576178,10009,R1
0.0004025307213838,-35.0,0.0,10009,L1
0.0004025307213838,-3333.0,152.59420909576178,10009,R1
0.000406552839453,-35.0,0.0,10009,L1
0.000406552839453,-3333.0,152.59420909576178,10009,R1
0.0004056887598186,-35.0,0.0,10009,L1
0.0004056887598186,-1876.0,171.17182074589635,10009,R1
0.000398143801026,-35.0,0.0,10009,L1
0.000398143801026,-1876.0,171.17182074589635,10009,R1
0.0004097324424877,-35.0,0.0,10009,L1
0.0004097324424877,-1876.0,171.17182074589635,10009,R1
0.0004063420398544,-35.0,0.0,10009,L1
0.0004063420398544,-1876.0,171.17182074589635,10009,R1
0.0003996500148652,-35.0,0.0,10009,L1
0.0003996500148652,-1876.0,171.17182074589635,10009,R1
0.000411619379741,-35.0,0.0,10009,L1
0.000411619379741,-1876.0,171.17182074589635,10009,R1
0.0004110330484011,-35.0,0.0,10009,L1
0.0004110330484011,-1580.0,188.6832018541098,10009,R1
0.0004090285858116,-35.0,0.0,10009,L1
0.0004090285858116,-1580.0,188.6832018541098,10009,R1
0.0004137807681112,-35.0,0.0,10009,L1
0.0004137807681112,-1580.0,188.6832018541098,10009,R1
0.0004129608397751,-35.0,0.0,10009,L1
0.0004129608397751,-2141.0,206.1945761226509,10009,R1
0.0004109488804699,-35.0,0.0,10009,L1
0.0004109488804699,-2141.0,206.1945761226509,10009,R1
0.000415723025579,-35.0,0.0,10009,L1
0.000415723025579,-2141.0,206.1945761226509,10009,R1
0.0004148961062022,-35.0,0.0,10009,L1
0.0004148961062022,-2725.0,223.70596459333208,10009,R1
0.0004128766559168,-35.0,0.0,10009,L1
0.0004128766559168,-2725.0,223.70596459333208,10009,R1
0.0004176727736075,-35.0,0.0,10009,L1
0.0004176727736075,-2725.0,223.70596459333208,10009,R1
0.0004168388456586,-35.0,0.0,10009,L1
0.0004168388456586,-4292.0,241.21734622572703,10009,R1
0.0004070878514765,-35.0,0.0,10009,L1
0.0004070878514765,-4292.0,241.21734622572703,10009,R1
0.0004209755937132,-35.0,0.0,10009,L1
0.0004209755937132,-4292.0,241.21734622572703,10009,R1
0.0004168380367814,-35.0,0.0,10009,L1
0.0004168380367814,-4292.0,245.5201490767824,10009,R1
0.0004089807521625,-35.0,0.0,10009,L1
0.0004089807521625,-4292.0,245.5201490767824,10009,R1
0.0004231267476748,-35.0,0.0,10009,L1
0.0004231267476748,-4292.0,245.5201490767824,10009,R1
0.0004228110665198,-35.0,0.0,10009,L1
0.0004228110665198,-2725.0,270.12834829113103,10009,R1
0.0004204773921923,-35.0,0.0,10009,L1
0.0004204773921923,-2725.0,270.12834829113103,10009,R1
0.0004257285091536,-35.0,0.0,10009,L1
0.0004257285091536,-2725.0,270.12834829113103,10009,R1
0.0004250667299576,-35.0,0.0,10009,L1
0.0004250667299576,-2500.0,294.7365546575399,10009,R1
0.0004227268428852,-35.0,0.0,10009,L1
0.0004227268428852,-2500.0,294.7365546575399,10009,R1
0.0004279995273773,-35.0,0.0,10009,L1
0.0004279995273773,-2500.0,294.7365546575399,10009,R1
0.0004273285474284,-35.0,0.0,10009,L1
0.0004273285474284,-2141.0,319.34476817742853,10009,R1
0.0004249824985018,-35.0,0.0,10009,L1
0.0004249824985018,-2141.0,319.34476817742853,10009,R1
0.000430276665297,-35.0,0.0,10009,L1
0.000430276665297,-2141.0,319.34476817742853,10009,R1
0.0004295958931477,-35.0,0.0,10009,L1
0.0004295958931477,-2000.0,343.9529888507336,10009,R1
0.0004212943497851,-35.0,0.0,10009,L1
0.0004212943497851,-2000.0,343.9529888507336,10009,R1
0.0004328721274178,-35.0,0.0,10009,L1
