FrameNumber,networkID,lane,latitude,longitude,loc,gradient,crossfall,curvature
98,10009,L1,-37.70014680243333,175.21706811743334,0.0,-0.6,0.20000000000000004,-35.0
98,10009,R1,-37.7007484521,175.2101462562,378.94141457656775,0.1,2.3,-2500.0
99,10009,L1,-37.7002195203,175.21704519280001,0.0,-0.6,0.20000000000000004,-35.0
99,10009,R1,-37.7005996781,175.2102109342,396.4356354083983,0.1,2.1,-3003.0
100,10009,L1,-37.70029223816667,175.2170222682,0.0,-0.6,0.20000000000000004,-35.0
100,10009,R1,-37.7004509041,175.2102756123,413.92986281502067,0.0,2.0,-2500.0
101,10009,L1,-37.7005551,175.21704193333335,0.0,-0.6,0.20000000000000004,-35.0
101,10009,R1,-37.7004254,175.2102867,416.9288728352004,0.0,2.0,-2500.0
102,10009,L1,-37.70057415833333,175.21703558333334,0.0,-0.6,0.20000000000000004,-35.0
102,10009,R1,-37.700321975,175.21033175,429.0930371268319,0.0,2.2,-2309.0
103,10009,L1,-37.70059321666667,175.21702923333336,0.0,-0.6,0.20000000000000004,-35.0
103,10009,R1,-37.70021855,175.2103768,441.2572032223481,0.0,2.5,-2309.0
104,10009,L1,-37.700612275,175.21702288333333,0.0,-0.6,0.20000000000000004,-35.0
104,10009,R1,-37.700115125,175.21042185,453.42137111749196,-0.1,2.6,-3003.0
105,10009,L1,-37.700631333333334,175.21701653333332,0.0,-0.6,0.20000000000000004,-35.0
105,10009,R1,-37.7000117,175.2104669,465.5855408165166,-0.1,2.4,-3745.0
106,10009,L1,-37.7008831,175.2170404,0.0,-0.6,0.20000000000000004,-35.0
106,10009,R1,-37.7000117,175.2104669,465.5855408165166,-0.1,2.4,-3745.0
107,10009,L1,-37.70099960833333,175.21700446666668,0.0,-0.6,0.20000000000000004,-35.0
107,10009,R1,-37.6998047,175.21055765,489.9483366818332,0.1,2.5,-2000.0
108,10009,L1,-37.70111611666667,175.21696853333333,0.0,-0.6,0.20000000000000004,-35.0
108,10009,R1,-37.6995977,175.2106484,514.3111398548572,0.0,2.7,-5000.0
109,10009,L1,-37.701232624999996,175.21693259999998,0.0,-0.6,0.20000000000000004,-35.0
109,10009,R1,-37.6993907,175.21073915,538.6739503328341,0.1,2.9,-4292.0
110,10009,L1,-37.70134913333333,175.21689666666666,0.0,-0.6,0.20000000000000004,-35.0
110,10009,R1,-37.6991837,175.2108299,563.0367681176875,0.1,3.1,-30303.0
111,10009,L1,-37.701683933333335,175.21692696666665,0.0,-0.6,0.20000000000000004,-35.0
111,10009,R1,-37.6991837,175.2108299,563.0367681176875,0.1,3.1,-30303.0
112,10009,L1,-37.701784624999995,175.21691145,0.0,-0.6,0.20000000000000004,-35.0
112,10009,R1,-37.6990344857,175.2108928762,580.5293317093565,0.2,2.8,2500.0
113,10009,L1,-37.70188531666667,175.21689593333335,0.0,-0.6,0.20000000000000004,-35.0
113,10009,R1,-37.6988852714,175.2109558524,598.0218988327409,0.1,2.5,1667.0
114,10009,L1,-37.701986008333336,175.21688041666667,0.0,-0.6,0.20000000000000004,-35.0
114,10009,R1,-37.6987360571,175.2110188286,615.5144694891771,0.2,2.4,2500.0
115,10009,L1,-37.7020867,175.21686490000002,0.0,-0.6,0.20000000000000004,-35.0
115,10009,R1,-37.6985868429,175.2110818048,633.0070331300178,0.2,2.8,5988.0
116,10009,L1,-37.70241926666667,175.2168935666667,0.0,-0.6,0.20000000000000004,-35.0
116,10009,R1,-37.698557,175.2110944,636.5055514959071,0.2,2.8,5988.0
117,10009,L1,-37.70247917546667,175.21689121176667,0.0,-0.6,0.20000000000000004,-35.0
117,10009,R1,-37.698348775,175.211183,660.9361176807312,0.3,2.6,30303.0
118,10009,L1,-37.70253908423334,175.2168888568667,0.0,-0.6,0.20000000000000004,-35.0
118,10009,R1,-37.69814055,175.2112716,685.3666908514554,0.3,2.3,-14925.0
119,10009,L1,-37.70259899303334,175.216886502,0.0,-0.6,0.20000000000000004,-35.0
119,10009,R1,-37.697932325,175.2113602,709.7972710066798,0.4,2.3,-30303.0
120,10009,L1,-37.70265890183334,175.21688414710002,0.0,-0.6,0.20000000000000004,-35.0
120,10009,R1,-37.6977241,175.2114488,734.2278581484883,0.4,2.2,30303.0
121,10009,L1,-37.70291053333333,175.21690033333334,0.0,-0.6,0.20000000000000004,-35.0
121,10009,R1,-37.6977241,175.2114488,734.2278581484883,0.4,2.2,30303.0
122,10009,L1,-37.702970450100004,175.21690324636666,0.0,-0.6,0.20000000000000004,-35.0
122,10009,R1,-37.697568525,175.21151575,752.502376659948,0.4,2.1,30303.0
123,10009,L1,-37.70303036686667,175.2169061594,0.0,-0.6,0.20000000000000004,-35.0
123,10009,R1,-37.69741295,175.2115827,770.7768991564403,0.4,2.3,3745.0
124,10009,L1,-37.70309028363334,175.2169090724,0.0,-0.6,0.20000000000000004,-35.0
124,10009,R1,-37.697257375,175.21164965,789.0514256364114,0.4,2.4,1764.0
125,10009,L1,-37.703150200399996,175.2169119854333,0.0,-0.6,0.20000000000000004,-35.0
125,10009,R1,-37.6971018,175.2117166,807.3259561006283,0.4,3.1,1072.0
126,10009,L1,-37.70340013333333,175.21691853333334,0.0,-0.6,0.20000000000000004,-35.0
126,10009,R1,-37.6971018,175.2117166,807.3259561006283,0.4,3.1,1072.0
127,10009,L1,-37.70345978976667,175.21692595256664,0.0,-0.6,0.20000000000000004,-35.0
127,10009,R1,-37.6969529914,175.2117814226,824.8280477997374,0.4,3.9,833.0
128,10009,L1,-37.70351944623334,175.21693337176666,0.0,-0.6,0.20000000000000004,-35.0
128,10009,R1,-37.6968041829,175.2118462452,842.330132717598,0.2,4.6,789.0
129,10009,L1,-37.703579102666666,175.21694079099998,0.0,-0.6,0.20000000000000004,-35.0
129,10009,R1,-37.6966553743,175.2119110679,859.8322347441979,0.0,4.8,714.0
130,10009,L1,-37.703638759099995,175.21694821023334,0.0,-0.6,0.20000000000000004,-35.0
130,10009,R1,-37.6965065657,175.2119758905,877.3343376354549,0.0,4.9,732.0
131,10009,L1,-37.703892333333336,175.2169405,0.0,-0.6,0.20000000000000004,-35.0
131,10009,R1,-37.6964666,175.2119933,882.0348990707407,0.0,5.0,789.0
132,10009,L1,-37.70397175833333,175.21696135000002,0.0,-0.6,0.20000000000000004,-35.0
132,10009,R1,-37.696305375,175.212063,900.9821784941689,0.0,5.0,769.0
133,10009,L1,-37.704051183333334,175.2169822,0.0,-0.6,0.20000000000000004,-35.0
133,10009,R1,-37.69614415,175.2121327,919.9294622337678,0.0,5.2,732.0
134,10009,L1,-37.70413060833334,175.21700305,0.0,-0.6,0.20000000000000004,-35.0
134,10009,R1,-37.695982925,175.2122024,938.8767502881362,-0.1,5.3,714.0
135,10009,L1,-37.70421003333333,175.2170239,0.0,-0.6,0.20000000000000004,-35.0
135,10009,R1,-37.6958217,175.2122721,957.8240426607791,-0.1,5.3,652.0
136,10009,L1,-37.7045423,175.21700453333332,0.0,-0.6,0.20000000000000004,-35.0
136,10009,R1,-37.6958217,175.2122721,957.8240426607791,-0.1,5.3,652.0
137,10009,L1,-37.704614371666665,175.21703035886665,0.0,-0.6,0.20000000000000004,-35.0
137,10009,R1,-37.69567295,175.2123373356,975.3318855299357,-0.1,5.1,714.0
138,10009,L1,-37.7046864433,175.21705618443335,0.0,-0.6,0.20000000000000004,-35.0
138,10009,R1,-37.6955242,175.2124025712,992.8397321742154,-0.2,4.8,789.0
139,10009,L1,-37.70475851496666,175.21708200996667,0.0,-0.6,0.20000000000000004,-35.0
139,10009,R1,-37.69537545,175.2124678068,1010.3475825944122,-0.2,4.9,769.0
140,10009,L1,-37.704830586599996,175.2171078355,0.0,-0.6,0.20000000000000004,-35.0
140,10009,R1,-37.6952267,175.2125330424,1027.8554367905201,-0.2,5.0,714.0
141,10009,L1,-37.70510076666667,175.2171003,0.0,-0.6,0.20000000000000004,-35.0
141,10009,R1,-37.6951723,175.2125569,1034.2583103877296,-0.2,5.2,698.0
142,10009,L1,-37.705157525,175.21712259166665,0.0,-0.6,0.20000000000000004,-35.0
142,10009,R1,-37.6949589194,175.2126467239,1059.266790792593,-0.2,5.2,698.0
143,10009,L1,-37.70521428333333,175.21714488333336,0.0,-0.6,0.20000000000000004,-35.0
143,10009,R1,-37.6947455387,175.2127365478,1084.275288935135,-0.1,5.2,750.0
144,10009,L1,-37.70527104166667,175.217167175,0.0,-0.6,0.20000000000000004,-35.0
144,10009,R1,-37.6945321581,175.2128263716,1109.2837809343148,0.1,5.1,732.0
145,10009,L1,-37.7053278,175.21718946666667,0.0,-0.6,0.20000000000000004,-35.0
145,10009,R1,-37.6943187775,175.2129161955,1134.2922829017095,0.4,5.2,682.0
146,10009,L1,-37.70557796666667,175.21717443333333,0.0,-0.6,0.20000000000000004,-35.0
146,10009,R1,-37.6943,175.2129241,1136.4930320907995,0.4,5.2,682.0
147,10009,L1,-37.705614608333335,175.21719111666667,0.0,-0.6,0.20000000000000004,-35.0
147,10009,R1,-37.6940795,175.2130103,1162.1577972951009,0.7,5.4,714.0
148,10009,L1,-37.705651249999995,175.2172078,0.0,-0.6,0.20000000000000004,-35.0
148,10009,R1,-37.693859,175.2130965,1187.8225691654384,0.9,5.3,789.0
149,10009,L1,-37.70568789166666,175.21722448333335,0.0,-0.6,0.20000000000000004,-35.0
149,10009,R1,-37.6936385,175.2131827,1213.4873477011354,1.2,5.4,667.0
150,10009,L1,-37.70572453333333,175.21724116666667,0.0,-0.6,0.20000000000000004,-35.0
150,10009,R1,-37.693418,175.2132689,1239.152132901515,1.4,5.5,811.0
151,10009,L1,-37.705891066666666,175.2172307666667,0.0,-0.6,0.20000000000000004,-35.0
151,10009,R1,-37.693418,175.2132689,1239.152132901515,1.4,5.5,811.0
152,10009,L1,-37.705891066666666,175.2172307666667,0.0,-0.6,0.20000000000000004,-35.0
152,10009,R1,-37.6932666136,175.2133236955,1256.662378339578,1.6,5.4,625.0
153,10009,L1,-37.705891066666666,175.2172307666667,0.0,-0.6,0.20000000000000004,-35.0
153,10009,R1,-37.6931152273,175.2133784909,1274.1726133760803,1.9,5.7,600.0
154,10009,L1,-37.705891066666666,175.2172307666667,0.0,-0.6,0.20000000000000004,-35.0
154,10009,R1,-37.6929638409,175.2134332864,1291.6828642341532,2.1,5.9,732.0
155,10009,L1,-37.705891066666666,175.2172307666667,0.0,-0.6,0.20000000000000004,-35.0
155,10009,R1,-37.6928124545,175.2134880818,1309.1931153805724,2.2,5.8,789.0
156,10009,L1,-37.7064176,175.21734949999998,0.0,-0.6,0.20000000000000004,-35.0
156,10009,R1,-37.6927519,175.21351,1316.197211154618,2.3,5.7,833.0
157,10009,L1,-37.70646596666666,175.21737347500002,0.0,-0.6,0.20000000000000004,-35.0
157,10009,R1,-37.692586675,175.21356635,1335.226674328082,2.4,5.7,789.0
158,10009,L1,-37.70651433333333,175.21739745,0.0,-0.6,0.20000000000000004,-35.0
158,10009,R1,-37.69242145,175.2136227,1354.2561403814364,2.2,5.5,1200.0
159,10009,L1,-37.7065627,175.217421425,0.0,-0.6,0.20000000000000004,-35.0
159,10009,R1,-37.692256225,175.21367905,1373.2856093132107,1.7,4.6,1667.0
160,10009,L1,-37.70661106666667,175.2174454,0.0,-0.6,0.20000000000000004,-35.0
160,10009,R1,-37.692091,175.2137354,1392.3150811229166,1.3,2.9,3003.0
161,10009,L1,-37.70686103333333,175.21743123333331,0.0,-0.6,0.20000000000000004,-35.0
161,10009,R1,-37.692091,175.2137354,1392.3150811229166,1.3,2.9,3003.0
162,10009,L1,-37.70691945,175.2174662583333,0.0,-0.6,0.20000000000000004,-35.0
162,10009,R1,-37.6918735518,175.213807167,1417.3052126377734,1.2,2.2,7519.0
163,10009,L1,-37.70697786666667,175.21750128333335,0.0,-0.6,0.20000000000000004,-35.0
163,10009,R1,-37.6916561037,175.2138789341,1442.2953402968508,1.0,2.2,-30303.0
164,10009,L1,-37.70703628333334,175.21753630833334,0.0,-0.6,0.20000000000000004,-35.0
164,10009,R1,-37.6914386555,175.2139507011,1467.2854811705593,0.9,2.5,7519.0
165,10009,L1,-37.7070947,175.21757133333332,0.0,-0.6,0.20000000000000004,-35.0
165,10009,R1,-37.6912212073,175.2140224681,1492.2756267228308,0.9,2.4,7519.0
166,10009,L1,-37.70734723333333,175.21755910000002,0.0,-0.6,0.20000000000000004,-35.0
166,10009,R1,-37.6912099,175.2140262,1493.5751140867667,0.9,2.4,7519.0
167,10009,L1,-37.707372307966665,175.2175798048,0.0,-0.6,0.20000000000000004,-35.0
167,10009,R1,-37.6911000575,175.2140566626,1506.079701627157,1.0,2.4,-14925.0
168,10009,L1,-37.7073973826,175.21760050963334,0.0,-0.6,0.20000000000000004,-35.0
168,10009,R1,-37.690990215,175.2140871252,1518.5842900197815,1.0,2.5,-5988.0
169,10009,L1,-37.7074224572,175.2176212144333,0.0,-0.6,0.20000000000000004,-35.0
169,10009,R1,-37.6908803724,175.2141175878,1531.0888901229614,0.9,2.6,-4292.0
170,10009,L1,-37.70744753183333,175.21764191923333,0.0,-0.6,0.20000000000000004,-35.0
170,10009,R1,-37.6907705299,175.2141480504,1543.5934802177112,1.0,2.6,-5000.0
171,10009,L1,-37.707806166666664,175.2176529,0.0,-0.6,0.20000000000000004,-35.0
171,10009,R1,-37.6907635,175.21415,1544.3937717188253,1.0,2.6,-5000.0
172,10009,L1,-37.70784471666666,175.21769427499999,0.0,-0.6,0.20000000000000004,-35.0
172,10009,R1,-37.69048555,175.21422905,1576.073442767462,0.8,2.5,-30303.0
